car_name,kms_driven,fuel_type,transmission,ownership,manufacture,engine_cc,Seats,company_name,car_prices_in_rupee
1654,67200,0,1,1,2014,1248,5,18,39000
346,69000,1,1,1,2016,998,5,18,67500
1640,46000,4,0,2,2015,1991,5,18,42500
283,42000,4,0,1,2016,998,5,20,209000
1643,59000,0,1,1,2019,1968,5,18,49000
63,50000,1,0,1,2015,2179,5,0,241100
1752,115000,1,1,1,2012,1799,7,17,49000
402,68000,4,0,1,2010,1995,5,8,39500
8,29000,4,0,2,2012,1199,5,1,77000
910,68000,4,0,1,2016,1199,5,8,57500
902,43000,4,1,1,2016,1968,5,8,54500
1128,23000,1,0,2,2019,1495,5,0,300000
69,68000,4,1,1,2009,1197,5,9,18500
752,31000,4,0,1,2016,1497,5,9,54000
356,60000,4,1,2,2011,1498,5,8,32500
1363,59000,4,1,1,2013,1199,5,23,36000
225,61000,4,1,1,2014,1991,5,3,24500
511,52000,4,0,2,2013,1197,5,20,150000
1411,41000,4,1,1,2016,1197,5,18,58500
1865,40008,4,1,1,2014,1591,5,9,49500
460,38170,4,1,1,2019,1248,5,9,122500
346,47000,1,1,1,2016,1248,5,18,72500
1234,42332,1,1,1,2018,1498,5,18,97500
1361,34000,4,1,1,2012,1197,5,23,28500
1438,13000,4,1,1,2017,1462,5,18,55000
327,10000,4,0,1,2021,1197,5,18,112500
1833,37000,4,1,1,2012,1591,5,9,39900
461,39000,4,0,2,2017,1582,5,9,100000
462,129000,1,0,1,2016,1353,5,9,99500
1329,20000,4,0,1,2021,1197,5,13,192100
1439,39000,4,1,1,2013,998,5,18,39900
1653,72000,0,1,1,2017,1582,5,18,46500
453,63000,1,0,1,2017,4461,5,9,110000
965,90000,1,0,1,2015,1995,7,29,910000
9,66000,1,0,1,2016,1991,5,1,255000
281,27000,4,0,2,2016,1591,5,20,195000
1585,94000,4,0,1,2016,998,5,9,65000
1552,26000,4,1,1,2019,998,5,9,89000
1560,1199,4,1,1,2021,2143,5,9,112500
719,51000,1,0,2,2016,2967,5,20,395000
1137,83800,1,0,2,2013,1364,7,0,197500
636,75000,1,1,1,2016,998,5,29,54500
93,13000,4,1,1,2012,1197,5,18,22500
1413,43136,4,1,1,2017,1997,5,18,62500
1202,18100,1,0,1,2020,2143,5,14,700000
719,46000,1,0,1,2016,1198,5,20,425000
1110,32000,4,1,2,2013,1995,5,30,34500
7,50000,1,0,1,2014,1497,5,1,167500
383,58000,4,0,1,2016,1497,5,8,73500
370,86108,4,1,1,2006,1198,5,8,15800
1009,55630,4,1,1,2011,1199,5,23,25000
224,63723,4,1,1,2010,2400,5,3,13400
1230,33000,1,0,2,2014,998,5,31,132500
1653,75270,0,1,1,2016,1197,5,18,34000
1831,80502,4,1,3,2011,1368,5,9,26400
966,39520,4,1,1,2013,2498,5,5,22400
291,38000,4,0,1,2017,2179,5,29,180000
1749,116509,1,1,2,2012,2967,7,17,46300
61,76398,1,0,2,2012,1995,5,0,108500
5,36000,1,0,1,2017,1248,5,1,267400
341,64803,1,1,1,2016,1197,5,18,60400
1837,34453,4,1,1,2010,1197,5,9,25200
1394,17348,4,0,2,2017,1968,5,18,57500
1130,51000,1,0,2,2013,1497,5,0,146500
389,58000,4,1,1,2014,1497,5,8,56500
1050,102732,1,1,1,2018,1498,5,28,60000
1364,90592,4,0,1,2013,1995,5,23,40000
1681,22000,1,0,1,2020,0,5,1,437500
1053,10000,2,0,1,2022,2993,5,28,155000
28,22000,1,0,1,2017,1193,4,1,725000
1809,65000,4,1,2,2015,1995,5,28,32500
1515,59000,1,0,1,2018,1199,5,9,162500
901,42306,4,0,1,2015,1197,5,8,49500
1411,26000,4,1,1,2014,998,5,18,46500
40,71000,4,1,3,2009,1984,5,18,16000
228,44000,4,0,1,2010,1999,4,30,117500
1193,11000,4,0,1,2017,1198,5,14,370000
154,19062,4,1,1,2015,1199,5,8,47000
1639,28000,4,1,1,2018,2993,5,8,83500
1694,78000,1,0,1,2015,1197,5,1,320000
754,28148,4,1,1,2014,1199,5,9,39000
1103,83634,1,1,1,2013,1373,5,30,39800
605,36845,4,1,1,2016,1798,7,18,71100
446,57000,4,0,1,2015,1591,5,29,78100
468,43417,4,1,1,2015,1199,5,9,82500
124,4800,4,0,1,2019,1197,5,8,77500
1188,58955,4,1,1,2014,2143,5,18,30000
515,30000,1,0,2,2015,1591,5,20,202500
468,45005,4,1,1,2016,1493,5,9,91100
1462,42032,1,0,2,2016,1498,7,17,59900
1011,89653,1,1,3,2014,3198,7,8,43600
596,67000,1,0,1,2017,1373,7,7,265000
614,75765,4,1,2,2014,2354,7,18,62500
286,74007,4,0,1,2015,2179,5,8,125000
1752,63457,1,1,2,2013,1591,7,17,59000
1584,57000,4,0,2,2016,1197,5,9,62500
815,52217,4,1,2,2017,1451,5,18,37500
803,28000,4,0,1,2019,1497,5,16,159500
354,69000,4,0,1,2009,2967,5,8,28500
1141,75000,1,0,1,2016,1498,7,0,465000
1097,71033,1,1,2,2014,1248,5,30,39300
1446,92860,1,1,1,2008,1995,5,18,19900
7,48000,1,0,1,2013,2967,5,1,149500
1137,76000,1,0,1,2013,1199,7,0,225000
1062,26000,4,0,1,2020,1373,5,28,111500
604,23000,4,1,1,2016,1497,7,18,69900
361,77132,4,1,1,2012,1498,5,8,30000
1153,52000,1,0,2,2015,1197,5,27,57500
770,30000,4,1,1,2016,2179,5,9,47500
1301,58000,1,1,1,2016,1896,7,17,103500
1031,118971,1,0,2,2008,1197,5,27,13500
1527,51000,4,0,1,2016,1298,5,30,62400
627,60000,4,1,1,2007,1497,5,18,59000
362,103000,4,1,3,2008,1197,5,8,16500
641,48150,4,1,1,2014,1995,5,29,34900
3,65000,1,0,1,2017,1298,5,1,205000
1383,78598,4,1,3,2008,1197,5,18,15500
1411,53633,4,1,1,2016,1796,5,18,51500
512,60000,4,0,1,2013,1498,5,20,151100
374,6701,4,0,1,2021,1591,5,8,149000
468,36000,4,1,1,2017,2982,5,9,99500
693,63000,1,0,1,2015,1798,7,29,195000
436,70000,4,0,1,2017,1598,5,29,100000
1547,71760,4,0,1,2010,998,5,30,27300
1792,41000,4,1,1,2008,1968,5,18,14500
1072,84612,1,0,1,2014,2143,5,27,91300
516,70000,1,0,1,2015,1248,5,20,186500
338,124183,1,1,1,2017,1493,5,18,59300
1461,33647,1,1,1,2015,1248,7,17,76500
1435,96000,1,1,2,2014,2143,5,18,43500
267,42000,1,0,1,2017,1451,5,20,292500
803,12800,4,0,1,2020,1197,5,16,172500
1817,72504,4,1,2,2009,998,5,9,20100
1653,47756,0,1,1,2016,4461,5,18,34100
964,21000,1,0,1,2018,998,7,29,950000
302,80425,4,1,1,2015,796,5,18,39000
103,41643,4,1,1,2008,1591,5,18,14000
1581,37125,4,1,1,2011,1497,5,9,37500
387,34511,4,1,2,2015,1591,5,8,57000
1581,87013,4,1,3,2013,1497,5,9,35200
356,149232,4,1,1,2010,1598,5,8,27100
1546,82145,4,1,3,2012,2184,5,30,25400
1475,28000,1,1,1,2020,1364,4,17,154500
643,75805,1,1,1,2011,1199,5,29,28200
1062,13093,4,0,1,2022,1497,5,28,121500
385,47330,4,1,1,2013,1498,5,8,39900
504,21000,4,0,1,2018,2755,5,26,88100
683,59000,1,0,2,2017,1199,7,29,292900
903,48230,4,1,1,2017,998,5,8,55000
1663,69240,4,1,1,2013,2184,5,18,31500
1478,18000,1,0,1,2021,1497,4,17,174000
384,79000,4,0,1,2014,1798,5,8,59500
440,109100,4,1,2,2011,1373,5,29,35000
604,33000,4,1,1,2016,1197,7,18,68500
1861,900,4,1,1,2022,1591,5,9,100000
467,49000,4,1,1,2016,1497,5,9,76500
387,55000,4,1,1,2015,998,5,8,58000
216,17700,4,1,2,2017,3956,5,18,63600
1895,90000,4,0,3,2007,1061,8,29,135000
1656,55700,3,1,3,2009,1799,5,18,18000
402,102000,4,0,2,2009,1497,5,8,19900
358,101000,4,1,1,2010,1995,5,8,27500
12,72000,1,0,1,2015,1197,5,1,220000
764,39000,4,0,1,2020,998,5,9,67500
1643,72000,0,1,1,2015,1298,5,18,38500
1415,91717,4,1,2,2009,1197,5,18,19000
1664,60000,4,1,1,2015,1197,5,18,33100
1439,61828,4,1,1,2013,998,5,18,31700
1650,98554,4,1,1,2012,1373,5,18,23800
621,112696,4,1,2,2013,1968,7,18,46200
42,11000,1,0,1,2017,1086,5,0,295000
1275,80000,4,1,2,2008,2993,5,9,90000
25,9329,1,0,1,2013,1498,5,1,241800
1159,64419,1,1,1,2017,2987,5,27,66600
979,68000,1,0,1,2013,1248,5,20,267400
1408,91892,1,1,1,2016,1197,5,18,56300
1856,50827,4,1,2,2015,1197,5,9,47900
198,69167,4,1,1,2015,1995,5,18,55300
12,7000,1,0,1,2021,998,5,1,657500
1653,25000,0,1,2,2018,995,5,18,40000
1353,84489,4,1,3,2011,1493,5,3,99205
1330,35343,1,1,1,2021,1995,5,13,118200
14,41000,1,0,1,2017,998,5,1,295000
1667,100527,4,1,1,2012,0,5,18,23600
1053,54239,2,0,1,2020,799,5,28,36700
948,26457,4,1,3,2018,2967,5,26,31300
1137,97000,1,0,2,2014,1373,7,0,217400
616,67231,0,1,1,2014,1061,7,18,48600
1658,74228,3,1,1,2008,998,5,18,12100
306,55362,0,1,1,2017,1582,5,18,45100
453,58000,1,0,1,2015,1197,5,9,94100
1822,80896,4,0,3,2010,2184,5,9,17900
1481,36398,1,1,1,2021,998,4,17,177500
1653,50227,0,1,1,2014,2755,5,18,37500
697,31000,1,0,1,2021,1197,7,29,444500
198,17359,4,1,1,2016,999,5,18,69500
1341,2263,4,1,1,2022,1497,5,27,127000
384,81437,4,0,1,2014,2179,5,8,66500
1713,34000,1,0,1,2016,2143,5,11,247400
517,80228,1,0,2,2014,1498,5,20,192500
381,65911,1,1,1,2016,1197,5,8,71500
1883,39898,4,0,1,2018,2995,5,9,79500
1226,11000,4,0,1,2018,1498,4,0,650000
229,25000,1,1,1,2020,1197,7,17,80000
1439,10218,4,1,1,2019,1497,5,18,67500
354,88119,4,0,2,2009,1968,5,8,30500
63,64000,1,0,2,2017,1462,5,0,218500
1632,14572,4,1,1,2021,1461,5,18,100800
1359,66512,1,1,2,2014,1591,5,23,42100
1582,66357,4,0,2,2014,2967,5,9,56500
60,60000,1,0,3,2012,2494,5,0,116500
867,91865,1,1,1,2011,1493,8,29,56600
1339,31409,1,1,1,2020,1586,5,13,178500
1243,76247,4,1,1,2010,1950,5,18,24500
277,52000,4,0,1,2016,1497,5,20,191100
367,48267,4,1,1,2011,1497,5,8,36100
384,31441,4,0,1,2017,1396,5,8,94500
1843,59564,1,1,1,2011,2354,5,9,36500
286,80000,4,0,2,2014,1586,5,8,84000
1244,65115,4,1,2,2010,1199,5,18,28500
899,46149,4,1,2,2015,1497,5,8,46500
367,65598,4,1,1,2010,2143,5,8,32100
714,72000,1,0,2,2018,1461,5,20,357500
490,72350,1,1,1,2014,1197,5,26,56500
203,18959,4,1,1,2018,1497,5,18,72500
367,80078,4,1,1,2013,1968,5,8,42100
1088,58000,1,0,2,2011,1591,5,30,65000
1586,49613,4,1,1,2017,1461,5,9,64900
501,80002,1,1,1,2019,1330,5,26,83000
949,16194,4,1,1,2020,1497,5,23,98000
374,55617,4,0,1,2020,1497,5,8,123500
398,38409,4,1,1,2019,1198,5,8,94000
259,68045,4,0,1,2014,1462,5,8,32500
329,7342,4,1,1,2019,1497,5,18,92600
395,27914,4,0,1,2017,998,5,8,94500
1561,8639,4,0,1,2021,998,5,9,126000
1561,11069,4,0,1,2021,1497,5,9,118500
395,73971,4,0,1,2018,1199,5,8,96900
902,70379,4,1,1,2017,998,5,8,51500
1565,19108,4,1,1,2021,1591,5,9,99900
1614,37842,4,1,1,2018,2494,5,9,89900
860,120000,1,1,1,2007,1950,7,29,22500
713,24000,1,0,1,2020,1956,5,20,565000
417,35500,1,0,2,2021,1991,5,12,250000
712,15000,4,0,1,2021,1997,5,20,610000
648,9900,1,0,1,2021,1998,5,11,740000
1693,7600,4,0,1,2022,1497,5,1,745000
395,57826,4,0,2,2017,1497,5,8,89000
1050,91216,1,1,1,2017,998,5,28,62500
1565,13731,4,1,1,2021,1497,5,9,99900
397,60477,4,1,1,2017,1248,5,8,75000
1395,105911,1,0,1,2017,1591,5,18,63900
1614,18072,4,1,2,2019,1197,5,9,92500
1831,53608,4,1,1,2018,1197,5,9,69900
735,17790,4,1,1,2021,1197,5,29,79900
767,24154,4,1,1,2020,799,5,9,66900
947,24744,4,1,1,2016,1197,5,26,30000
766,38985,4,1,2,2020,1197,5,9,57800
1188,41050,4,1,1,2014,998,5,18,32800
97,61714,4,1,1,2017,1462,5,18,36800
1626,20092,4,1,1,2020,999,5,18,87400
987,74811,4,1,1,2021,1462,5,23,67600
624,8702,4,1,1,2019,1199,7,18,97900
129,34039,4,1,1,2019,1497,5,8,61000
384,98285,4,0,2,2016,1956,5,8,67000
415,72000,1,1,1,2018,1197,5,12,135000
760,50000,4,1,1,2020,1395,5,9,48000
1126,120000,4,0,1,2018,2179,5,0,195500
1747,76813,1,1,1,2018,2487,7,17,107400
1075,80000,4,1,2,2011,1950,5,18,12500
293,20000,4,0,1,2019,2393,5,29,409000
278,24000,1,0,2,2020,1197,7,20,390000
881,43200,1,1,1,2017,2143,5,29,189000
1879,42000,4,1,1,2020,1461,5,9,65000
719,49000,1,0,1,2017,2184,5,20,440000
1567,195000,1,1,1,2013,1197,4,17,18000
1477,12200,1,1,1,2021,1950,5,17,165000
179,23000,4,1,1,2021,1582,5,9,69000
525,17000,1,0,1,2020,1582,5,20,580000
454,70000,1,1,1,2015,1197,5,9,84500
454,75000,1,1,2,2016,1995,5,9,92500
1439,72521,4,1,1,2018,1493,5,18,61000
1687,19000,1,0,1,2021,998,5,1,600000
1553,37233,1,1,1,2020,1498,5,9,115000
1225,2682,4,0,1,2020,1950,5,18,55000
1099,115000,1,1,1,2016,1582,5,30,41000
717,24900,1,0,1,2021,1199,5,20,715000
1597,74000,1,1,1,2019,624,5,9,109500
128,25102,4,1,1,2019,1997,4,8,64000
1020,16700,4,1,2,2010,2523,5,28,60000
1712,7500,4,0,1,2020,2494,2,11,470000
236,60000,1,1,1,2019,1197,7,17,80000
859,113000,1,1,1,2011,4461,5,29,55000
198,37800,4,1,1,2018,1396,7,18,65000
964,56000,1,0,1,2018,2393,5,29,15800000
1886,100000,1,1,2,2012,796,7,9,30000
889,250,1,0,1,2022,1993,5,29,305000
103,80000,4,1,3,2010,1197,5,18,15100
272,4000,1,0,1,2022,1462,5,20,620000
208,3731,4,1,1,2021,1493,6,18,84000
1719,4028,4,1,1,2021,2925,7,18,112500
1460,70000,1,1,1,2016,998,5,17,65000
1217,13000,1,0,2,2014,1495,5,20,477500
97,65000,4,1,1,2019,1248,5,18,33000
71,73000,3,1,2,2010,2925,5,9,17000
1410,77200,1,1,1,2014,1968,7,18,52500
726,15000,1,0,2,2020,999,5,20,11700000
57,120000,1,0,4,2013,1497,5,0,145000
934,45200,4,0,2,2016,2993,5,26,30000
366,75200,4,0,1,2013,998,5,8,42500
1698,25000,1,0,1,2020,2179,5,1,830000
93,80000,4,1,4,2013,1197,7,18,20000
1750,160000,1,1,2,2013,2967,5,17,45000
1429,65150,4,1,1,2017,1248,7,18,47500
1141,65000,1,0,1,2017,2179,5,0,460000
1408,80000,1,1,2,2014,1582,7,18,46000
1742,50000,1,1,2,2017,2987,5,17,90000
462,108000,1,0,2,2015,1497,7,9,85000
724,45000,1,0,2,2016,2499,5,20,595000
362,139000,4,1,3,2006,1995,7,8,12900
1467,120000,1,1,2,2011,1498,5,3,29000
12,29000,1,0,1,2019,1248,5,1,480000
145,80105,1,0,2,2016,999,5,8,45000
1628,60000,1,1,1,2019,2143,5,18,87500
936,70000,4,1,1,2017,1197,5,26,25000
719,45000,1,0,1,2019,1248,5,20,560000
1766,110000,4,0,1,2014,1248,5,9,37500
1410,120000,1,1,2,2009,2995,5,18,24000
1237,72568,1,1,1,2017,995,5,18,72500
1199,40000,4,0,1,2019,1199,5,14,19200000
1350,81000,4,1,1,2009,1248,5,3,10500
1253,30000,4,1,1,2017,1998,5,3,36500
1628,100000,1,1,2,2019,1950,5,18,80000
1704,7000,4,0,1,2022,1582,5,31,685000
523,18770,1,0,1,2018,1497,5,20,560000
1573,85680,1,1,1,2017,1995,5,9,92500
387,61548,4,1,1,2016,998,5,8,72500
1681,25000,1,0,1,2019,1248,5,1,300000
40,100000,4,1,4,2009,1197,5,18,14000
1428,80000,1,1,1,2016,2987,5,18,42500
1873,5000,4,1,1,2021,1396,5,9,70000
734,12000,1,0,1,2016,2179,5,19,660000
1840,84250,1,1,2,2017,1197,8,9,69000
1296,120000,1,1,3,2002,2143,5,17,18000
1548,35000,4,1,1,2020,1197,5,9,80000
267,37000,1,0,2,2015,1248,5,20,215000
1888,72000,4,1,1,2016,1498,5,9,56500
1240,72000,1,1,1,2019,2967,5,18,84500
1156,80250,1,1,2,2014,1396,5,27,45000
297,50000,1,0,1,2016,1197,5,24,580000
1858,75000,1,1,1,2016,1498,5,9,52000
209,48763,4,0,1,2018,1991,5,18,70000
380,34142,1,1,1,2016,1199,5,8,72500
521,8900,4,0,1,2021,999,5,20,670000
1638,25000,4,1,1,2019,1462,7,8,67500
1512,25000,4,1,1,2021,1950,7,26,70000
614,70000,4,1,2,2019,1199,5,18,77000
277,28000,4,0,1,2019,1197,5,20,425000
111,21000,4,1,1,2020,998,5,28,65000
1873,40000,4,1,1,2020,1995,5,9,57000
1650,40000,4,1,1,2014,2179,5,18,31500
18,65500,1,0,1,2015,1388,7,1,257500
1247,90000,1,1,1,2014,2523,5,28,58000
661,179000,4,1,2,2009,4461,7,7,15000
233,40000,1,1,1,2016,1197,7,17,51000
964,27000,1,0,1,2019,796,5,29,16900000
1885,70000,4,1,3,2016,1598,5,9,52500
100,60000,4,1,2,2005,1998,5,18,65000
1544,40000,4,1,1,2015,1373,5,30,49900
1685,10000,4,0,1,2021,1061,7,1,400000
614,40000,4,1,2,2015,1197,5,18,59500
1789,29081,4,1,3,2006,2179,5,18,89000
1773,30000,4,1,1,2018,1984,7,9,53600
811,66000,1,1,1,2017,1197,5,28,109500
1131,80000,4,0,2,2012,1198,5,0,120000
1411,6200,4,1,1,2022,1998,2,18,72000
1368,20000,4,1,2,2021,796,4,18,47000
2,40000,4,0,2,2017,1197,4,21,345000
36,80000,4,1,2,2003,1599,5,18,65000
211,20000,4,1,1,2020,2400,5,18,65000
1078,60000,4,1,3,2006,796,5,3,15000
1706,34000,1,0,1,2019,2179,4,31,545000
33,30000,4,1,1,2002,796,7,18,55000
1307,120000,1,1,1,2019,1999,4,17,115000
34,50000,4,1,4,2000,1197,7,18,45000
1195,38000,1,0,1,2020,1799,5,14,487500
1444,85000,4,1,2,2006,998,5,18,12500
404,25000,4,0,1,2019,2925,5,8,170000
1794,120000,4,1,2,2007,1498,5,18,95000
1218,1400,1,0,1,2022,2499,7,20,17700000
191,65500,1,1,1,2017,1461,7,8,65000
1468,380000,1,1,4,2008,998,8,3,17000
975,50000,1,1,2,2016,993,5,26,70000
1224,40000,4,1,1,2019,796,5,18,39000
1798,100000,4,1,2,2000,1396,5,18,39000
91,5000,4,1,1,2021,2523,5,18,37800
1886,90000,1,1,1,2016,998,5,9,55000
998,100000,1,1,1,2004,2179,8,17,49000
97,50000,4,1,3,2018,2179,8,18,29000
1316,110000,1,1,4,2010,1461,5,17,35000
1317,120000,1,0,2,2012,998,5,17,48000
498,116000,1,1,1,2015,1968,5,26,47500
1640,25000,4,0,1,2017,2523,7,18,42600
1067,75000,1,0,2,2017,1299,5,27,140000
244,120000,1,1,4,2013,1061,5,17,40000
822,70000,4,1,2,2004,796,5,7,12000
1657,90000,4,1,1,2009,799,5,18,16000
101,120000,4,1,4,2010,1493,5,18,10000
947,25000,4,1,1,2020,1196,7,26,43000
352,263000,4,1,1,2004,998,5,8,17500
578,110000,4,1,1,2017,1061,5,18,27000
1671,10000,4,1,3,2018,1248,5,18,40000
1647,137535,3,1,1,2007,1196,5,18,10000
1437,90000,1,1,2,2015,1956,5,18,37000
579,35000,0,1,1,2021,1196,5,18,40300
415,40000,1,1,1,2019,1582,5,12,160000
575,39000,4,1,1,2020,1582,5,18,52000
462,73200,1,0,1,2018,998,5,9,159000
1576,88500,1,1,1,2017,1197,5,9,99000
97,49000,4,1,1,2018,1497,5,18,36000
1864,45000,4,1,1,2018,1498,5,9,74000
364,114862,4,1,1,2008,1199,5,8,18100
378,147947,1,1,1,2015,1061,5,8,95000
143,4391,4,0,1,2022,1198,5,8,94700
1658,115549,3,1,1,2007,1598,5,18,63803
135,38738,4,1,1,2016,1462,5,8,44500
1238,85762,1,1,1,2015,1497,5,18,63500
1519,27987,4,1,1,2022,1197,5,29,78200
358,141918,4,1,1,2010,1120,5,8,30200
218,39558,4,1,1,2021,1248,5,18,72300
757,68456,1,1,2,2013,998,5,9,34400
1434,86000,1,1,1,2011,796,5,18,34000
1224,29782,4,1,1,2021,1248,5,18,44000
100,95046,4,1,2,2011,2179,8,18,11500
346,133053,1,1,1,2016,1198,5,18,49600
1321,151537,1,0,2,2013,796,8,17,46200
132,91437,4,1,1,2017,2143,5,8,44000
1076,11615,4,1,1,2015,1197,5,18,17800
516,85471,1,0,2,2012,1396,5,20,112100
1885,82591,4,1,1,2013,1461,5,9,34000
1842,73000,1,1,1,2017,1495,5,9,72500
496,68000,1,1,1,2012,1497,5,26,42100
71,73592,3,1,2,2010,1248,5,9,12800
356,114361,4,1,5,2009,1198,5,8,24800
344,84193,1,1,2,2014,1497,5,18,51600
158,57000,4,1,2,2017,1462,5,30,52500
388,48727,4,1,1,2014,1199,5,8,59300
251,6510,4,1,1,2022,1598,5,18,104300
128,33088,4,1,1,2021,1197,5,8,66500
1174,151434,1,1,3,2011,1598,5,27,24500
1412,21166,4,1,1,2017,1086,5,18,54700
1542,106647,1,1,2,2012,1197,5,30,25100
1826,37930,4,1,4,2014,2494,8,9,27600
760,128281,4,1,1,2014,1198,5,9,30100
878,168062,1,1,3,2010,2489,7,29,46900
1007,13333,4,0,1,2019,1968,5,23,49300
1780,151026,1,1,2,2014,1598,5,17,25900
1374,134521,1,0,2,2011,1995,5,27,39300
1174,132996,1,1,2,2012,1498,5,27,29000
1692,29000,1,0,1,2019,1598,5,1,565000
375,19534,4,1,1,2020,998,5,8,129200
1168,88673,4,1,1,2019,1198,5,27,64400
1863,32272,4,0,1,2020,1086,5,9,109300
1096,26850,4,1,2,2017,814,5,30,43300
1814,120426,4,1,4,2009,1598,5,9,98497
531,21796,4,1,1,2015,1496,5,9,24600
1540,118881,1,1,1,2012,1197,5,30,26900
1784,32039,4,1,2,2018,2179,7,29,77500
198,124763,4,1,1,2017,2179,7,18,53700
1311,201197,1,1,3,2015,1197,5,17,69500
1737,81672,1,1,2,2015,998,5,17,85100
1411,20248,4,1,1,2021,998,5,18,73200
1667,73639,4,1,1,2012,1198,5,18,22100
1667,82028,4,1,2,2010,1248,5,18,15500
133,32375,4,1,4,2016,2179,5,8,38700
345,182048,1,1,1,2015,2393,8,18,47500
1198,158108,1,0,1,2014,999,5,14,132800
882,74176,1,1,1,2016,998,5,29,113000
1147,17805,4,1,2,2020,1061,5,27,90400
1792,105209,4,1,1,2009,1248,5,18,13100
1658,72792,3,1,1,2008,1956,5,18,98429
1428,93411,1,1,2,2014,1396,5,18,37000
783,51954,1,1,1,2019,1197,5,28,145200
1569,199085,1,1,1,2013,1120,5,9,38600
1390,213709,4,1,1,2011,936,5,18,24700
758,134698,1,1,1,2013,1197,5,9,26500
223,82983,1,1,1,2012,624,4,3,10700
760,81678,4,1,1,2013,2498,6,9,29600
1026,50789,4,1,2,2014,1497,5,28,86503
1476,46994,1,1,1,2018,2179,7,17,78200
389,19528,4,1,1,2016,1497,5,8,72900
808,68315,1,1,2,2017,1248,5,28,72500
560,69720,4,1,1,2017,1061,5,7,58200
1236,110655,1,1,1,2016,1396,5,18,51500
1658,87100,3,1,2,2009,1399,5,18,10700
1886,124012,1,1,2,2013,1299,5,9,31900
675,92251,1,1,2,2010,1498,7,7,13400
823,61127,4,1,2,2008,1197,5,7,80902
1014,141083,1,1,1,2014,1248,5,8,39900
1430,61802,4,1,2,2014,1197,5,18,32500
1254,147215,1,1,3,2015,998,5,3,23100
815,74295,4,1,1,2017,1248,5,18,44300
1667,66290,4,1,2,2017,1197,5,18,34900
1630,92485,1,1,1,2018,1086,5,18,82200
201,57563,4,1,1,2018,1197,5,18,53600
1819,30675,4,1,1,2011,1199,5,9,22500
1411,58835,4,1,1,2013,1582,5,18,33700
1102,122571,1,1,3,2013,1399,5,30,25800
1578,116064,1,1,2,2013,5461,5,9,40700
406,128396,1,1,1,2012,3996,4,7,15800
705,47000,4,0,2,2017,1199,5,20,15200000
1087,10000,4,0,1,2019,1950,5,24,17500000
225,37275,4,1,1,2014,1950,5,3,25500
522,44000,1,0,1,2017,1086,5,20,440000
522,39000,1,0,1,2017,1991,5,20,435000
1282,97767,4,1,5,2005,1198,5,9,84637
712,32000,4,0,1,2020,1248,5,20,565000
132,53931,4,1,1,2018,1199,5,8,50000
185,73818,1,1,1,2014,2498,6,5,34700
900,27200,4,0,1,2017,1462,5,8,69000
1476,46365,1,1,1,2017,1461,5,17,77200
329,82496,4,1,1,2019,1248,5,18,87200
491,73656,1,0,1,2016,1493,7,26,65100
347,92530,1,1,1,2016,1368,5,18,54300
1463,68364,1,1,2,2017,1197,5,17,65800
413,30224,4,1,1,2018,1462,5,12,126100
198,88658,4,1,1,2017,2498,6,18,58500
1631,26396,4,1,1,2020,998,5,18,105300
1476,60020,1,1,1,2017,1462,5,17,74600
93,55107,4,1,1,2014,796,5,18,26800
327,3925,4,0,1,2022,1197,5,18,124300
85,21949,4,1,1,2017,1995,5,18,32300
1411,41899,4,1,1,2016,2400,5,18,50000
12,43000,1,0,1,2019,1950,5,1,460000
1706,20000,1,0,1,2021,1968,5,31,610000
713,24000,1,0,1,2020,2987,5,20,565000
1128,39356,1,0,1,2015,2143,5,0,175000
1215,18000,1,0,1,2017,998,5,20,715000
262,40000,1,0,1,2013,1248,5,20,137500
97,30555,4,1,1,2016,1197,5,18,31500
341,119878,1,1,1,2015,1248,5,18,47800
1836,84557,4,1,1,2011,1997,7,9,24300
339,96528,1,1,1,2017,999,5,18,53600
1736,44081,1,1,1,2017,1248,5,17,112400
952,6494,4,0,1,2021,998,5,26,77500
1435,118631,1,1,1,2014,1198,5,18,34000
97,47133,4,1,1,2018,1197,5,18,35100
132,94025,4,1,1,2017,998,5,8,45600
1874,68841,4,1,1,2016,1582,5,9,50200
1562,31952,4,0,1,2019,998,5,9,104600
454,66518,1,1,2,2019,1582,5,9,113000
1562,26684,4,0,2,2019,1199,5,9,105300
454,38280,1,1,1,2015,1197,5,9,79000
1488,96392,4,1,1,2017,2179,7,28,37700
1391,92613,4,1,1,2011,1498,5,18,28600
1308,40011,1,1,1,2018,1396,5,17,117800
379,98772,1,1,2,2015,1248,5,8,53300
1858,38931,1,1,1,2013,1396,5,9,35000
1428,82392,1,1,1,2017,2179,7,18,42700
1840,96805,1,1,1,2017,998,5,9,57200
1307,68307,1,1,1,2018,1197,5,17,99800
1650,30404,4,1,1,2016,1248,5,18,37500
198,36438,4,1,2,2018,2179,7,18,63000
1435,115206,1,1,1,2015,1451,5,18,37600
1744,104537,1,1,1,2015,2755,7,17,62300
803,29827,4,0,2,2019,1968,5,16,161300
894,55000,1,0,1,2017,3198,7,29,157500
63,68000,1,0,1,2016,2755,7,0,245000
596,80000,1,0,1,2018,814,5,7,287500
894,55000,1,0,1,2019,1497,5,29,194500
531,67885,4,1,1,2013,998,5,9,23000
1337,28000,4,0,1,2021,1197,5,13,165000
